m|sigma|e|k_ab|e_ab|mu|na|nb|inchi|smiles
4.083600044250488|3.773099899291992|290.5347900390625|0.0004|2168.6788|0.0|1.0|0.0|InChI=1S/C9H19NO/c1-3-5-7-10(9-11)8-6-4-2/h9H,3-8H2,1-2H3|CCCCN(C=O)CCCC
6.242300033569336|4.064300060272217|326.45208740234375|0.0133|3302.7764|0.0|4.0|0.0|InChI=1S/C12H28N.C2F6NO4S2/c1-5-9-10-11-12-13(6-2,7-3)8-4;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h5-12H2,1-4H3;/q+1;-1|CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
4.116499900817871|3.7664999961853027|301.7311096191406|0.0003|5079.71|0.0|1.0|0.0|InChI=1S/C10H14O/c1-7(2)9-5-4-8(3)10(11)6-9/h4,9H,1,5-6H2,2-3H3/t9-/m1/s1|C=C(C)[C@@H]1CC=C(C)C(=O)C1
3.7293999195098877|3.594099998474121|299.82501220703125|0.0009|2791.8608|0.0|1.0|0.0|InChI=1S/C8H10O/c1-7-3-5-8(9-2)6-4-7/h3-6H,1-2H3|COc1ccc(C)cc1
2.8115999698638916|3.7053000926971436|328.42620849609375|0.0|0.0|0.0|0.0|0.0|InChI=1S/C3H6Br2/c4-2-1-3-5/h1-3H2|BrCCCBr
4.348599910736084|3.880500078201294|271.0586853027344|0.0|0.0|0.0|0.0|0.0|InChI=1S/C12H18/c1-9(2)11-5-7-12(8-6-11)10(3)4/h5-10H,1-4H3|CC(C)c1ccc(C(C)C)cc1
3.7906999588012695|3.897900104522705|245.05079650878906|0.0|0.0|0.0|0.0|0.0|InChI=1S/C9H20/c1-4-6-8-9(3)7-5-2/h9H,4-8H2,1-3H3|CCCCC(C)CCC
3.672600030899048|4.338799953460693|299.1282043457031|0.0023|3068.5266|0.0|2.0|2.0|InChI=1S/C8H16O2.C7H15N/c1-2-3-4-5-6-7-8(9)10;1-8-7-5-3-2-4-6-7/h2-7H2,1H3,(H,9,10);7-8H,2-6H2,1H3|CCCCCCCC(=O)O.CNC1CCCCC1
1.8240000009536743|4.313399791717529|426.7193908691406|0.0003|2605.9011|0.0|2.0|1.0|InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2|OCC1CCCO1
2.875|3.6043999195098877|305.8999938964844|0.0035|2272.2683|0.0|1.0|0.0|InChI=1S/C6H7N/c1-6-2-4-7-5-3-6/h2-5H,1H3|Cc1ccncc1
15.16569995880127|4.160099983215332|263.9819030761719|0.0|0.0|0.0|0.0|0.0|InChI=1S/C36H74/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35-36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h3-36H2,1-2H3|CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
5.144400119781494|3.5989999771118164|198.35459899902344|0.0043|2543.6257|0.0|1.0|1.0|InChI=1S/C6H3F11O/c7-2(8,1-18)3(9,10)4(11,12)5(13,14)6(15,16)17/h18H,1H2|OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
6.88539981842041|4.359300136566162|402.4451904296875|0.001|2746.4019|0.0|5.0|0.0|InChI=1S/C16H31N2.C2F6NO4S2/c1-3-4-5-6-7-8-9-10-11-12-13-18-15-14-17(2)16-18;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h14-16H,3-13H2,1-2H3;/q+1;-1|CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
3.802500009536743|3.579900026321411|276.6864929199219|0.0038|2247.6031|0.0|1.0|0.0|InChI=1S/C8H10O/c1-2-9-8-6-4-3-5-7-8/h3-7H,2H2,1H3|CCOc1ccccc1
5.372700214385986|4.3053998947143555|415.3100891113281|0.0005|1818.8768|0.0|4.0|0.0|InChI=1S/C9H20N.C2F6NO4S2/c1-9(2)8-10(3)6-4-5-7-10;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h9H,4-8H2,1-3H3;/q+1;-1|CC(C)C[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
13.378399848937988|4.278299808502197|260.0369873046875|0.0003|3393.1639|0.0|4.0|0.0|InChI=1S/C32H68N.C10H16O4S/c1-5-9-13-17-18-19-20-21-22-23-24-28-32-33(29-25-14-10-6-2,30-26-15-11-7-3)31-27-16-12-8-4;1-9(2)7-3-4-10(9,8(11)5-7)6-15(12,13)14/h5-32H2,1-4H3;7H,3-6H2,1-2H3,(H,12,13,14)/q+1;/p-1/t;7-,10-/m.1/s1|CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)[O-])C(=O)C2.CCCCCCCCCCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC
4.176599979400635|4.286399841308594|465.2401123046875|0.0238|4795.4386|0.0|4.0|0.0|InChI=1S/C8H15N2.C3H2N3O2/c1-4-5-10-7-6-9(3)8(10)2;7-6(8)3-1-4-5-2-3/h6-7H,4-5H2,1-3H3;1-2H/q+1;-1|CCCn1cc[n+](C)c1C.O=[N+]([O-])c1cn[n-]c1
1.927299976348877|4.009500026702881|341.92510986328125|0.0149|1305.8968|0.0|2.0|2.0|InChI=1S/C3H10N2/c4-2-1-3-5/h1-5H2|NCCCN
3.6947999000549316|3.8915998935699463|281.2090148925781|0.0|0.0|0.0|0.0|0.0|InChI=1S/C10H14/c1-8(2)10-6-4-9(3)5-7-10/h4-8H,1-3H3|Cc1ccc(C(C)C)cc1
5.82390022277832|3.996999979019165|334.30889892578125|0.0026|3541.2059|0.0|4.0|1.0|InChI=1S/C7H17N3.C2F6NO4S2/c1-6-8-7(9(2)3)10(4)5;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h6H2,1-5H3;/q;-1/p+1|CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
4.845799922943115|4.0177001953125|379.9819030761719|0.0037|4471.4789|0.0|5.0|1.0|InChI=1S/C3H7NO.C2F6NO4S2/c1-4(2)3-5;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h3H,1-2H3;/q;-1/p+1|C[NH+](C)C=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
4.888599872589111|4.479000091552734|508.1098937988281|0.0021|3325.5151|0.0|4.0|0.0|InChI=1S/C13H22N.C2F6NO4S2/c1-4-5-6-7-9-14-10-8-12(2)11-13(14)3;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h8,10-11H,4-7,9H2,1-3H3;/q+1;-1|CCCCCC[n+]1ccc(C)cc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
4.0081000328063965|4.379300117492676|358.7496032714844|0.0064|4276.5331|0.0|3.0|1.0|InChI=1S/C8H15N2.C2H4O3/c1-3-4-5-10-7-6-9(2)8-10;3-1-2(4)5/h6-8H,3-5H2,1-2H3;3H,1H2,(H,4,5)/q+1;/p-1|CCCCn1cc[n+](C)c1.O=C([O-])CO
5.993100166320801|4.274099826812744|387.9602966308594|0.004|3274.3963|0.0|3.0|1.0|InChI=1S/C12H23N2.C5H9NO2/c1-3-4-5-6-7-8-9-14-11-10-13(2)12-14;7-5(8)4-2-1-3-6-4/h10-12H,3-9H2,1-2H3;4,6H,1-3H2,(H,7,8)/q+1;/p-1/t;4-/m.0/s1|CCCCCCCCn1cc[n+](C)c1.O=C([O-])[C@@H]1CCCN1
5.046500205993652|3.740000009536743|320.8133850097656|0.0159|3734.3649|0.0|2.0|1.0|InChI=1S/C13H11NO2/c15-13(11-7-3-1-4-8-11)14(16)12-9-5-2-6-10-12/h1-10,16H|O=C(c1ccccc1)N(O)c1ccccc1
3.488300085067749|3.793600082397461|237.78819274902344|0.0|0.0|0.0|0.0|0.0|InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3|CCCCCCC
2.9274001121520996|4.3780999183654785|476.7445983886719|0.0033|1609.1962|0.0|3.0|0.0|InChI=1S/C6H11N2.C2N3/c1-3-8-5-4-7(2)6-8;3-1-5-2-4/h4-6H,3H2,1-2H3;/q+1;-1|CCn1cc[n+](C)c1.N#C[N-]C#N
5.077400207519531|4.251500129699707|389.9783935546875|0.0035|6813.4805|0.0|3.0|1.0|InChI=1S/C9H16N2O.ClH/c12-8-4-2-1-3-6-11-7-5-10-9-11;/h5,7,9,12H,1-4,6,8H2;1H|Cl.OCCCCCCn1ccnc1
4.8053998947143555|3.465100049972534|246.12950134277344|0.0|0.0|0.0|0.0|0.0|InChI=1S/3C2H5.Sb/c3*1-2;/h3*1H2,2H3;|[CH2]C.[CH2]C.[CH2]C.[Sb]
5.869699954986572|3.8596999645233154|382.9457092285156|0.0073|3332.4927|0.0|5.0|0.0|InChI=1S/C10H16N3.C6H6O3S/c1-2-3-6-12-8-9-13(10-12)7-4-5-11;7-10(8,9)6-4-2-1-3-5-6/h8-10H,2-4,6-7H2,1H3;1-5H,(H,7,8,9)/q+1;/p-1|CCCC[n+]1ccn(CCC#N)c1.O=S(=O)([O-])c1ccccc1
5.676700115203857|4.413599967956543|357.0346984863281|0.0004|2417.1144|0.0|4.0|0.0|InChI=1S/C8H18N.C2H6O4S/c1-3-9(2)7-5-4-6-8-9;1-2-6-7(3,4)5/h3-8H2,1-2H3;2H2,1H3,(H,3,4,5)/q+1;/p-1|CCOS(=O)(=O)[O-].CC[N+]1(C)CCCCC1
3.5941998958587646|3.4284000396728516|248.33059692382812|0.0903|3058.7448|0.0|2.0|0.0|InChI=1S/C5H8O2/c1-3-5(7)4(2)6/h3H2,1-2H3|CCC(=O)C(C)=O
5.500899791717529|4.2540998458862305|311.9617004394531|0.0912|1546.0016|0.0|4.0|1.0|InChI=1S/C13H30N.C2H7NO3S/c1-5-8-11-14(4,12-9-6-2)13-10-7-3;3-1-2-7(4,5)6/h5-13H2,1-4H3;1-3H2,(H,4,5,6)/q+1;/p-1|CCCC[N+](C)(CCCC)CCCC.NCCS(=O)(=O)[O-]
5.136899948120117|3.9128000736236572|388.1647033691406|0.0031|3011.0935|0.0|4.0|0.0|InChI=1S/C5H13S.C2F6NO4S2/c1-4-6(3)5-2;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h4-5H2,1-3H3;/q+1;-1|CC[S+](C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
2.762399911880493|4.336299896240234|457.081787109375|0.0021|4390.8496|0.0|1.0|0.0|InChI=1S/C8H15N2.4ClH.Fe/c1-3-4-5-10-7-6-9(2)8-10;;;;;/h6-8H,3-5H2,1-2H3;4*1H;/q+1;;;;;+3/p-4|CCCCn1cc[n+](C)c1.[Cl-].[Cl-].[Cl-].[Cl-].[Fe+3]
1.9818999767303467|4.497799873352051|360.17999267578125|0.0001|3452.5336|0.0|1.0|1.0|InChI=1S/C6H14O/c1-3-6(4-2)5-7/h6-7H,3-5H2,1-2H3|CCC(CC)CO
3.1435999870300293|4.063199996948242|314.48968505859375|0.0|0.0|0.0|0.0|0.0|InChI=1S/C10H16/c1-2-9-7-4-5-8(6-7)10(9)3-1/h7-10H,1-6H2/t7-,8+,9+,10-|C1C[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C1
2.844399929046631|3.803800106048584|237.75880432128906|0.0|0.0|0.0|0.0|0.0|InChI=1S/C6H12/c1-5(2)6(3)4/h6H,1H2,2-4H3|C=C(C)C(C)C
2.720900058746338|4.367199897766113|498.87921142578125|0.0067|2039.6013|0.0|1.0|0.0|InChI=1S/C9H15N2.BrH/c1-3-5-6-11-8-7-10(4-2)9-11;/h3,7-9H,1,4-6H2,2H3;1H/q+1;/p-1|C=CCCn1cc[n+](CC)c1.[Br-]
3.73009991645813|4.158400058746338|299.489990234375|0.0|0.0|0.0|0.0|0.0|InChI=1S/C15H24/c1-11-6-5-7-12(2)13-10-15(3,4)14(13)9-8-11/h6,13-14H,2,5,7-10H2,1,3-4H3/b11-6-/t13-,14-/m1/s1|C=C1CC/C=C(/C)CC[C@@H]2[C@@H]1CC2(C)C
3.15339994430542|4.355599880218506|426.2850036621094|0.0037|3637.767|0.0|1.0|0.0|InChI=1S/C10H19N2.4ClH.In/c1-3-4-5-6-7-12-9-8-11(2)10-12;;;;;/h8-10H,3-7H2,1-2H3;4*1H;/q+1;;;;;+3/p-4|CCCCCCn1cc[n+](C)c1.[Cl-].[Cl-].[Cl-].[Cl-].[In+3]
4.060400009155273|4.021500110626221|290.8163146972656|0.0|0.0|0.0|0.0|0.0|InChI=1S/C15H24/c1-13-7-5-8-14(2)10-12-15(3,4)11-6-9-13/h6-7,10-11H,5,8-9,12H2,1-4H3/b11-6+,13-7+,14-10+|C/C1=C\CC/C(C)=C/CC(C)(C)/C=C/C1
4.541399955749512|3.983599901199341|239.82020568847656|0.0117|1005.4662|0.0|1.0|0.0|InChI=1S/C12H27N/c1-10(2)7-13(8-11(3)4)9-12(5)6/h10-12H,7-9H2,1-6H3|CC(C)CN(CC(C)C)CC(C)C
4.547299861907959|4.342800140380859|408.76080322265625|0.0079|1478.2815|0.0|4.0|2.0|InChI=1S/C8H15N2.C5H9NO4/c1-3-4-5-10-7-6-9(2)8-10;6-3(5(9)10)1-2-4(7)8/h6-8H,3-5H2,1-2H3;3H,1-2,6H2,(H,7,8)(H,9,10)/q+1;/p-1/t;3-/m.0/s1|CCCCn1cc[n+](C)c1.N[C@@H](CCC(=O)[O-])C(=O)O
5.364299774169922|3.2218000888824463|263.29278564453125|0.0093|1812.0309|0.0|4.0|3.0|InChI=1S/C4H11NO2.C2H4O2/c5-1-3-7-4-2-6;1-2(3)4/h6H,1-5H2;1H3,(H,3,4)|CC(=O)O.NCCOCCO
5.355899810791016|3.7790000438690186|278.8059997558594|0.1034|1173.4013|0.0|2.0|0.0|InChI=1S/C9H14O2Si/c1-10-12(3,11-2)9-7-5-4-6-8-9/h4-8H,1-3H3|CO[Si](C)(OC)c1ccccc1
4.378499984741211|3.943700075149536|288.84320068359375|0.0164|909.909|0.0|2.0|0.0|InChI=1S/C8H18S2/c1-3-5-7-9-10-8-6-4-2/h3-8H2,1-2H3|CCCCSSCCCC
3.3519999980926514|4.21619987487793|508.4054870605469|0.0048|1261.4281|0.0|4.0|1.0|InChI=1S/C7H13N2.H2O4S/c1-4-9-6-5-8(3)7(9)2;1-5(2,3)4/h5-6H,4H2,1-3H3;(H2,1,2,3,4)/q+1;/p-1|CCn1cc[n+](C)c1C.O=S(=O)([O-])O
5.390600204467773|2.9077000617980957|227.0117950439453|0.0074|2754.9247|0.0|2.0|2.0|InChI=1S/C4H8O3/c1-4(2,7)3(5)6/h7H,1-2H3,(H,5,6)|CC(C)(O)C(=O)O
4.105000019073486|3.8750998973846436|242.35110473632812|0.0|0.0|0.0|0.0|0.0|InChI=1S/C9H20/c1-4-5-6-7-8-9(2)3/h9H,4-8H2,1-3H3|CCCCCCC(C)C
5.356500148773193|3.8450000286102295|321.5902099609375|0.0|0.0|0.0|0.0|0.0|InChI=1S/C13H22N.ClH/c1-2-3-4-5-6-8-11-14-12-9-7-10-13-14;/h7,9-10,12-13H,2-6,8,11H2,1H3;1H/q+1;/p-1|CCCCCCCC[n+]1ccccc1.[Cl-]
5.303400039672852|4.376100063323975|328.0614013671875|0.0|0.0|0.0|0.0|0.0|InChI=1S/C14H24N.BF4/c1-3-4-5-6-7-8-11-15-12-9-10-14(2)13-15;2-1(3,4)5/h9-10,12-13H,3-8,11H2,1-2H3;/q+1;-1|CCCCCCCC[n+]1cccc(C)c1.F[B-](F)(F)F
8.911399841308594|3.770400047302246|237.32460021972656|0.0356|2331.686|0.0|3.0|0.0|InChI=1S/C14H32P.C3H2N3O2/c1-5-9-10-11-12-13-14-15(6-2,7-3)8-4;7-6(8)3-1-4-5-2-3/h5-14H2,1-4H3;1-2H/q+1;-1|CCCCCCCC[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1
8.878999710083008|3.771199941635132|248.51280212402344|0.0001|3343.7703|0.0|2.0|0.0|InChI=1S/C19H36O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(20)21-2/h10-11H,3-9,12-18H2,1-2H3/b11-10-|CCCCCCCC/C=C\CCCCCCCC(=O)OC
5.753900051116943|4.349299907684326|326.7543029785156|0.0002|1438.9036|0.0|4.0|0.0|InChI=1S/C11H20N2.2C2N3/c1-13(2,3)11-7-10-12-8-5-4-6-9-12;2*3-1-5-2-4/h4-6,8-9H,7,10-11H2,1-3H3;;/q+2;2*-1|C[N+](C)(C)CCC[n+]1ccccc1.N#C[N-]C#N.N#C[N-]C#N
4.45989990234375|4.514699935913086|600.305908203125|0.0008|3750.4166|0.0|4.0|0.0|InChI=1S/C9H14N.C2F6NO4S2/c1-3-6-10-7-4-9(2)5-8-10;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h4-5,7-8H,3,6H2,1-2H3;/q+1;-1|CCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
5.058199882507324|4.297100067138672|438.02740478515625|0.0014|2963.3872|0.0|4.0|0.0|InChI=1S/C8H18N.C2F6NO4S2/c1-3-6-9(2)7-4-5-8-9;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h3-8H2,1-2H3;/q+1;-1|CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
6.752799987792969|3.7047998905181885|280.4237060546875|0.0011|2449.7204|0.0|4.0|0.0|InChI=1S/C17H24O4/c1-4-6-8-16(18)20-14-10-13(3)11-15(12-14)21-17(19)9-7-5-2/h10-12H,4-9H2,1-3H3|CCCCC(=O)Oc1cc(C)cc(OC(=O)CCCC)c1
4.157299995422363|4.039299964904785|283.4635925292969|0.0019|3098.6519|0.0|1.0|1.0|InChI=1S/C10H22O/c1-2-3-4-5-6-7-8-9-10-11/h11H,2-10H2,1H3|CCCCCCCCCCO
4.673299789428711|3.8582000732421875|244.80189514160156|0.0|0.0|0.0|0.0|0.0|InChI=1S/C10H22/c1-4-5-6-7-8-9-10(2)3/h10H,4-9H2,1-3H3|CCCCCCCC(C)C
2.7451999187469482|3.9154000282287598|309.37109375|0.0|0.0|0.0|0.0|0.0|InChI=1S/C6H11Cl/c7-6-4-2-1-3-5-6/h6H,1-5H2|ClC1CCCCC1
4.15500020980835|3.9965999126434326|429.5523986816406|0.001|7147.6678|0.0|2.0|0.0|InChI=1S/C10H16N3.ClH/c1-2-3-6-12-8-9-13(10-12)7-4-5-11;/h8-10H,2-4,6-7H2,1H3;1H/q+1;/p-1|CCCC[n+]1ccn(CCC#N)c1.[Cl-]
1.9423999786376953|4.034800052642822|344.8879089355469|0.0162|1334.0354|0.0|2.0|2.0|InChI=1S/C4H12N2/c5-3-1-2-4-6/h1-6H2|NCCCCN
4.489099979400635|3.878499984741211|270.5096130371094|0.0025|1327.443|0.0|4.0|0.0|InChI=1S/C10H18O4/c1-7(2)13-9(11)5-6-10(12)14-8(3)4/h7-8H,5-6H2,1-4H3|CC(C)OC(=O)CCC(=O)OC(C)C
5.200300216674805|3.1919000148773193|254.96730041503906|0.0094|1959.7839|0.0|4.0|0.0|InChI=1S/C6H8O4/c1-9-5(7)3-4-6(8)10-2/h3-4H,1-2H3/b4-3-|COC(=O)/C=C\C(=O)OC
7.013999938964844|3.8726999759674072|257.82989501953125|0.0028|2011.778|0.0|2.0|0.0|InChI=1S/C16H28O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-18-16(2)17/h4-7H,3,8-15H2,1-2H3/b5-4+,7-6+|CC/C=C/C=C/CCCCCCCCOC(C)=O
3.702699899673462|3.7720999717712402|286.80029296875|0.0|0.0|0.0|0.0|0.0|InChI=1S/C10H16/c1-2-9-7-4-5-8(6-7)10(9)3-1/h7-10H,1-6H2|C1CC2C3CCC(C3)C2C1
5.345799922943115|4.402900218963623|443.3976135253906|0.0071|2771.1367|0.0|7.0|3.0|InChI=1S/C10H24NO3.C2F6NO4S2/c1-2-3-4-11(5-8-12,6-9-13)7-10-14;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h12-14H,2-10H2,1H3;/q+1;-1|CCCC[N+](CCO)(CCO)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
5.805500030517578|3.676800012588501|212.77589416503906|0.01|1667.872|0.0|4.0|0.0|InChI=1S/C8H20O4Si/c1-5-9-13(10-6-2,11-7-3)12-8-4/h5-8H2,1-4H3|CCO[Si](OCC)(OCC)OCC
1.8521000146865845|4.51669979095459|399.4414978027344|0.0027|2596.348|0.0|1.0|1.0|InChI=1S/C7H16O/c1-3-5-7(8)6-4-2/h7-8H,3-6H2,1-2H3|CCCC(O)CCC
4.489799976348877|3.5792999267578125|306.8826904296875|0.0248|1175.4761|0.0|3.0|0.0|InChI=1S/C8H12N2O3/c1-3-9-6(11)5-7(12)10(4-2)8(9)13/h3-5H2,1-2H3|CCN1C(=O)CC(=O)N(CC)C1=O
2.8673999309539795|3.6742000579833984|407.96990966796875|0.0024|2369.9057|0.0|2.0|0.0|InChI=1S/C5H6N2/c6-4-2-1-3-5-7/h1-3H2|N#CCCCC#N
4.248600006103516|4.216000080108643|358.1592102050781|0.0003|5115.4912|0.0|1.0|0.0|InChI=1S/C8H15N2.BF4/c1-4-5-10-7-6-9(3)8(10)2;2-1(3,4)5/h6-7H,4-5H2,1-3H3;/q+1;-1|CCCn1cc[n+](C)c1C.F[B-](F)(F)F
1.9158999919891357|4.443699836730957|418.6152038574219|0.0001|2976.9927|0.0|3.0|1.0|InChI=1S/C6H12O3/c1-6(2)8-4-5(3-7)9-6/h5,7H,3-4H2,1-2H3|CC1(C)OCC(CO)O1
4.6620001792907715|3.573199987411499|307.7528991699219|0.0047|2980.5969|0.0|3.0|0.0|InChI=1S/C9H7NO2/c1-12-9(11)8-4-2-7(6-10)3-5-8/h2-5H,1H3|COC(=O)c1ccc(C#N)cc1
3.680500030517578|3.9098000526428223|282.752197265625|0.0|0.0|0.0|0.0|0.0|InChI=1S/C10H16/c1-8(2)10-6-4-9(3)5-7-10/h4,10H,1,5-7H2,2-3H3/t10-/m1/s1|C=C(C)[C@@H]1CC=C(C)CC1
8.03439998626709|4.289299964904785|366.8258972167969|0.0018|1860.2929|0.0|5.0|0.0|InChI=1S/C18H35N2.C2F6NO4S2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-20-17-16-19(2)18-20;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h16-18H,3-15H2,1-2H3;/q+1;-1|CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
5.226799964904785|4.393899917602539|390.1567077636719|0.0006|1123.069|0.0|4.0|0.0|InChI=1S/C8H15N2.C2H2F4O3S/c1-3-4-5-10-7-6-9(2)8-10;3-1(4)2(5,6)10(7,8)9/h6-8H,3-5H2,1-2H3;1H,(H,7,8,9)/q+1;/p-1|CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)C(F)F
4.080100059509277|4.557400226593018|317.15960693359375|0.0855|2517.1104|0.0|3.0|2.0|InChI=1S/C4H11NO.C4H8O2/c1-5(2)3-4-6;1-2-3-4(5)6/h6H,3-4H2,1-2H3;2-3H2,1H3,(H,5,6)|CCCC(=O)O.CN(C)CCO
2.5878000259399414|3.4142000675201416|280.93359375|0.0|0.0|0.0|0.0|0.0|InChI=1S/C2H4Cl2/c3-1-2-4/h1-2H2|ClCCCl
4.626399993896484|3.3733999729156494|279.3825988769531|0.0071|2341.4912|0.0|3.0|3.0|InChI=1S/C4H11N.H2O4S/c1-3-5-4-2;1-5(2,3)4/h5H,3-4H2,1-2H3;(H2,1,2,3,4)|CCNCC.O=S(=O)(O)O
5.345200061798096|4.001500129699707|367.71319580078125|0.0056|2921.1253|0.0|5.0|0.0|InChI=1S/C8H20NO.C2F6NO4S2/c1-5-9(3,6-2)7-8-10-4;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h5-8H2,1-4H3;/q+1;-1|CC[N+](C)(CC)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
5.985499858856201|4.373000144958496|341.85040283203125|0.0024|3445.4598|0.0|2.0|0.0|InChI=1S/C15H26N.CHNS/c1-4-5-6-7-8-9-12-16-13-10-11-14(2)15(16)3;2-1-3/h10-11,13H,4-9,12H2,1-3H3;3H/q+1;/p-1|CCCCCCCC[n+]1cccc(C)c1C.N#C[S-]
4.693600177764893|4.3871002197265625|523.9561767578125|0.0013|5704.2825|0.0|4.0|0.0|InChI=1S/C9H14N.C2F6NO4S2/c1-3-7-10-8-5-4-6-9(10)2;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h4-6,8H,3,7H2,1-2H3;/q+1;-1|CCC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
3.4356000423431396|3.872499942779541|274.1455993652344|0.017|2082.7019|0.0|3.0|1.0|InChI=1S/C6H15NO2/c1-7(2)3-5-9-6-4-8/h8H,3-6H2,1-2H3|CN(C)CCOCCO
5.352499961853027|3.9647998809814453|214.8444061279297|0.0016|3700.7562|0.0|1.0|1.0|InChI=1S/C10HF19O2/c11-2(12,1(30)31)3(13,14)4(15,16)5(17,18)6(19,20)7(21,22)8(23,24)9(25,26)10(27,28)29/h(H,30,31)|O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
6.228600025177002|3.3942999839782715|244.1186065673828|0.0015|2464.2257|0.0|3.0|0.0|InChI=1S/C9H16O3/c1-3-4-7-12-9(11)6-5-8(2)10/h3-7H2,1-2H3|CCCCOC(=O)CCC(C)=O
6.86899995803833|4.0945000648498535|306.9461975097656|0.002|5521.8487|0.0|5.0|0.0|InChI=1S/C13H29N2S.C2F6NO4S2/c1-6-7-8-9-10-11-12-16-13(14(2)3)15(4)5;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h6-12H2,1-5H3;/q+1;-1|CCCCCCCCSC(N(C)C)=[N+](C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
4.738500118255615|4.484300136566162|558.9196166992188|0.0017|4934.9889|0.0|5.0|0.0|InChI=1S/C9H17N2.C2F6NO4S2/c1-3-5-6-11-8-7-10(4-2)9-11;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h7-9H,3-6H2,1-2H3;/q+1;-1|CCCCn1cc[n+](CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
5.676599979400635|4.499199867248535|392.4627990722656|0.0266|2342.714|0.0|1.0|0.0|InChI=1S/C14H27N2.BrH/c1-3-4-5-6-7-8-9-10-11-16-13-12-15(2)14-16;/h12-14H,3-11H2,1-2H3;1H/q+1;/p-1|CCCCCCCCCCn1cc[n+](C)c1.[Br-]
2.6974000930786133|3.514400005340576|247.86929321289062|0.0006|2396.2696|0.0|1.0|0.0|InChI=1S/C5H7N/c1-3-5(2)4-6/h3H,1-2H3|CC=C(C)C#N
3.7314999103546143|4.450799942016602|470.69061279296875|0.0015|4690.7572|0.0|2.0|1.0|InChI=1S/C10H19N2O.ClH/c1-11-7-8-12(10-11)6-4-2-3-5-9-13;/h7-8,10,13H,2-6,9H2,1H3;1H/q+1;/p-1|C[n+]1ccn(CCCCCCO)c1.[Cl-]
